date,capital,position,price,total_value,daily_return,cummax,drawdown
2022-12-30,120677.996112,0,3.94,120677.996112,0.0,130968.865084,-7.857492668505387
2023-01-03,120677.996112,0,3.95,120677.996112,0.0,130968.865084,-7.857492668505387
2023-01-04,120677.996112,0,3.95,120677.996112,0.0,130968.865084,-7.857492668505387
2023-01-05,120677.996112,0,4.03,120677.996112,0.0,130968.865084,-7.857492668505387
2023-01-06,120677.996112,0,4.05,120677.996112,0.0,130968.865084,-7.857492668505387
2023-01-09,-45.774088,29650,4.07,120629.725912,-0.0003999917263723951,130968.865084,-7.894348909085192
2023-01-10,-45.774088,29650,4.08,120926.225912,0.0024579347897739634,130968.865084,-7.667959224934052
2023-01-11,-45.774088,29650,4.08,120926.225912,0.0,130968.865084,-7.667959224934052
2023-01-12,-45.774088,29650,4.08,120926.225912,0.0,130968.865084,-7.667959224934052
2023-01-13,-45.774088,29650,4.14,122705.225912,0.014711448956445716,130968.865084,-6.309621120027213
2023-01-16,-45.774088,29650,4.14,122705.225912,0.0,130968.865084,-6.309621120027213
2023-01-17,-45.774088,29650,4.14,122705.225912,0.0,130968.865084,-6.309621120027213
2023-01-18,-45.774088,29650,4.13,122408.725912,-0.0024163600025693954,130968.865084,-6.5360108041783525
2023-01-19,-45.774088,29650,4.16,123298.225912,0.007266638823113514,130968.865084,-5.856841751724933
2023-01-20,-45.774088,29650,4.18,123891.225912,0.004809477148707941,130968.865084,-5.404062383422654
2023-01-30,-45.774088,29650,4.21,124780.725912,0.007179685191200047,130968.865084,-4.724893330969234
2023-01-31,-45.774088,29650,4.16,123298.225912,-0.011880841285099697,130968.865084,-5.856841751724933
2023-02-01,-45.774088,29650,4.19,124187.725912,0.007214215723061912,130968.865084,-5.177672699271514
2023-02-02,-45.774088,29650,4.18,123891.225912,-0.0023875145294962596,130968.865084,-5.404062383422654
2023-02-03,-45.774088,29650,4.14,122705.225912,-0.009572913588266618,130968.865084,-6.309621120027213
2023-02-06,-45.774088,29650,4.08,120926.225912,-0.014498160015416484,130968.865084,-7.667959224934052
2023-02-07,-45.774088,29650,4.09,121222.725912,0.0024519081594076564,130968.865084,-7.441569540782912
2023-02-08,-45.774088,29650,4.07,120629.725912,-0.0048918220204887675,130968.865084,-7.894348909085192
2023-02-09,-45.774088,29650,4.13,122408.725912,0.014747608738643558,130968.865084,-6.5360108041783525
2023-02-10,-45.774088,29650,4.1,121519.225912,-0.007266638823113514,130968.865084,-7.215179856631772
2023-02-13,-45.774088,29650,4.14,122705.225912,0.009759772505947728,130968.865084,-6.309621120027213
2023-02-14,-45.774088,29650,4.14,122705.225912,0.0,130968.865084,-6.309621120027213
2023-02-15,-45.774088,29650,4.12,122112.225912,-0.004832720005138791,130968.865084,-6.762400488329493
2023-02-16,-45.774088,29650,4.09,121222.725912,-0.0072842829074381,130968.865084,-7.441569540782912
2023-02-17,119395.930112,0,4.03,119395.930112,-0.015069746916317794,130968.865084,-8.836401662774907
2023-02-20,119395.930112,0,4.13,119395.930112,0.0,130968.865084,-8.836401662774907
2023-02-21,119395.930112,0,4.14,119395.930112,0.0,130968.865084,-8.836401662774907
2023-02-22,119395.930112,0,4.1,119395.930112,0.0,130968.865084,-8.836401662774907
2023-02-23,119395.930112,0,4.1,119395.930112,0.0,130968.865084,-8.836401662774907
2023-02-24,119395.930112,0,4.06,119395.930112,0.0,130968.865084,-8.836401662774907
2023-02-27,119395.930112,0,4.05,119395.930112,0.0,130968.865084,-8.836401662774907
2023-02-28,119395.930112,0,4.07,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-01,119395.930112,0,4.12,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-02,119395.930112,0,4.12,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-03,119395.930112,0,4.12,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-06,119395.930112,0,4.1,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-07,119395.930112,0,4.04,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-08,119395.930112,0,4.03,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-09,119395.930112,0,4.02,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-10,119395.930112,0,3.96,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-13,119395.930112,0,4.01,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-14,119395.930112,0,3.98,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-15,119395.930112,0,3.98,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-16,119395.930112,0,3.93,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-17,119395.930112,0,3.95,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-20,119395.930112,0,3.93,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-21,119395.930112,0,3.98,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-22,119395.930112,0,3.99,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-23,119395.930112,0,4.03,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-24,119395.930112,0,4.03,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-27,119395.930112,0,4.01,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-28,119395.930112,0,4.0,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-29,119395.930112,0,4.0,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-30,119395.930112,0,4.04,119395.930112,0.0,130968.865084,-8.836401662774907
2023-03-31,119395.930112,0,4.05,119395.930112,0.0,130968.865084,-8.836401662774907
2023-04-03,119395.930112,0,4.08,119395.930112,0.0,130968.865084,-8.836401662774907
2023-04-04,-43.826688,29120,4.1,119348.173312,-0.0003999868333468548,130968.865084,-8.872865901790322
2023-04-06,-43.826688,29120,4.09,119056.973312,-0.0024399200416644895,130968.865084,-9.09520882261599
2023-04-07,-43.826688,29120,4.12,119930.573312,0.007337663437072539,130968.865084,-8.428180060138981
2023-04-10,-43.826688,29120,4.1,119348.173312,-0.004856142882639913,130968.865084,-8.872865901790322
2023-04-11,-43.826688,29120,4.09,119056.973312,-0.0024399200416644895,130968.865084,-9.09520882261599
2023-04-12,-43.826688,29120,4.09,119056.973312,0.0,130968.865084,-9.09520882261599
2023-04-13,-43.826688,29120,4.06,118183.373312,-0.007337663437072761,130968.865084,-9.762237585093013
2023-04-14,-43.826688,29120,4.08,118765.773312,0.00492793515431722,130968.865084,-9.317551743441662
2023-04-17,-43.826688,29120,4.15,120804.173312,0.017163193933365628,130968.865084,-7.761151297661958
2023-04-18,-43.826688,29120,4.15,120804.173312,0.0,130968.865084,-7.761151297661958
2023-04-19,-43.826688,29120,4.12,119930.573312,-0.007231538249458991,130968.865084,-8.428180060138981
2023-04-20,-43.826688,29120,4.1,119348.173312,-0.004856142882639913,130968.865084,-8.872865901790322
2023-04-21,-43.826688,29120,4.03,117309.773312,-0.01707944029165165,130968.865084,-10.429266347570024
2023-04-24,-43.826688,29120,3.98,115853.773312,-0.012411583100817913,130968.865084,-11.540980951698385
2023-04-25,-43.826688,29120,3.96,115271.373312,-0.005027026598707129,130968.865084,-11.98566679334974
2023-04-26,-43.826688,29120,3.95,114980.173312,-0.0025262126374760996,130968.865084,-12.20800971417541
2023-04-27,-43.826688,29120,3.99,116144.973312,0.010130442201015777,130968.865084,-11.318638030872716
2023-04-28,-43.826688,29120,4.03,117309.773312,0.010028845560720034,130968.865084,-10.429266347570024
2023-05-04,117262.831872,0,4.03,117262.831872,-0.00040014943917043855,130968.865084,-10.46510802640713
2023-05-05,117262.831872,0,4.01,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-08,117262.831872,0,4.05,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-09,117262.831872,0,4.02,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-10,117262.831872,0,3.99,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-11,117262.831872,0,3.98,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-12,117262.831872,0,3.93,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-15,117262.831872,0,4.0,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-16,117262.831872,0,3.98,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-17,117262.831872,0,3.95,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-18,117262.831872,0,3.95,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-19,117262.831872,0,3.94,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-22,117262.831872,0,3.96,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-23,117262.831872,0,3.91,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-24,117262.831872,0,3.85,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-25,117262.831872,0,3.85,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-26,117262.831872,0,3.85,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-29,117262.831872,0,3.83,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-30,117262.831872,0,3.84,117262.831872,0.0,130968.865084,-10.46510802640713
2023-05-31,117262.831872,0,3.8,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-01,117262.831872,0,3.81,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-02,117262.831872,0,3.86,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-05,117262.831872,0,3.85,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-06,117262.831872,0,3.81,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-07,117262.831872,0,3.8,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-08,117262.831872,0,3.83,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-09,117262.831872,0,3.84,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-12,117262.831872,0,3.85,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-13,117262.831872,0,3.88,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-14,117262.831872,0,3.88,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-15,117262.831872,0,3.94,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-16,117262.831872,0,3.98,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-19,117262.831872,0,3.95,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-20,117262.831872,0,3.94,117262.831872,0.0,130968.865084,-10.46510802640713
2023-06-21,-44.232192,30144,3.89,117215.927808,-0.0003999908858690615,130968.865084,-10.500921167163844
2023-06-26,-44.232192,30144,3.84,115708.727808,-0.01285832077760618,130968.865084,-11.651729032096716
2023-06-27,-44.232192,30144,3.87,116613.047808,0.00781548649900099,130968.865084,-10.961244313136985
2023-06-28,-44.232192,30144,3.88,116914.487808,0.002584959450646629,130968.865084,-10.73108274015041
2023-06-29,-44.232192,30144,3.86,116311.607808,-0.005156589326979488,130968.865084,-11.191405886123562
2023-06-30,-44.232192,30144,3.88,116914.487808,0.005183317567023948,130968.865084,-10.73108274015041
2023-07-03,-44.232192,30144,3.93,118421.687808,0.012891473317448554,130968.865084,-9.580274875217535
2023-07-04,-44.232192,30144,3.93,118421.687808,0.0,130968.865084,-9.580274875217535
2023-07-05,-44.232192,30144,3.91,117818.807808,-0.005090959360226854,130968.865084,-10.04059802119069
2023-07-06,-44.232192,30144,3.88,116914.487808,-0.0076755147741240926,130968.865084,-10.73108274015041
2023-07-07,-44.232192,30144,3.87,116613.047808,-0.0025782946634896886,130968.865084,-10.961244313136985
2023-07-10,-44.232192,30144,3.88,116914.487808,0.002584959450646629,130968.865084,-10.73108274015041
2023-07-11,-44.232192,30144,3.91,117818.807808,0.007734883990469177,130968.865084,-10.04059802119069
2023-07-12,-44.232192,30144,3.89,117215.927808,-0.005117009849416099,130968.865084,-10.500921167163844
2023-07-13,-44.232192,30144,3.95,119024.567808,0.015429984933127638,130968.865084,-9.11995172924438
2023-07-14,-44.232192,30144,3.95,119024.567808,0.0,130968.865084,-9.11995172924438
2023-07-17,-44.232192,30144,3.92,118120.247808,-0.007597759157242034,130968.865084,-9.810436448204111
2023-07-18,-44.232192,30144,3.92,118120.247808,0.0,130968.865084,-9.810436448204111
2023-07-19,-44.232192,30144,3.92,118120.247808,0.0,130968.865084,-9.810436448204111
2023-07-20,-44.232192,30144,3.89,117215.927808,-0.007655927047071076,130968.865084,-10.500921167163844
2023-07-21,-44.232192,30144,3.89,117215.927808,0.0,130968.865084,-10.500921167163844
2023-07-24,-44.232192,30144,3.87,116613.047808,-0.005143328311042361,130968.865084,-10.961244313136985
2023-07-25,-44.232192,30144,3.99,120230.327808,0.03101951340775977,130968.865084,-8.199305437298083
2023-07-26,-44.232192,30144,3.98,119928.887808,-0.002507187707924907,130968.865084,-8.42946701028466
2023-07-27,-44.232192,30144,3.97,119627.447808,-0.0025134894978980915,130968.865084,-8.659628583271237
2023-07-28,-44.232192,30144,4.07,122641.847808,0.02519823046662384,130968.865084,-6.358012853405477
2023-07-31,-44.232192,30144,4.08,122943.287808,0.0024578886031780822,130968.865084,-6.127851280418911
2023-08-01,-44.232192,30144,4.07,122641.847808,-0.002451862199022603,130968.865084,-6.358012853405477
2023-08-02,-44.232192,30144,4.04,121737.527808,-0.007373665809534691,130968.865084,-7.048497572365209
2023-08-03,-44.232192,30144,4.07,122641.847808,0.007428440648361567,130968.865084,-6.358012853405477
2023-08-04,-44.232192,30144,4.09,123244.727808,0.0049157772063563865,130968.865084,-5.897689707432335
2023-08-07,-44.232192,30144,4.06,122340.407808,-0.007337595823237231,130968.865084,-6.5881744263920545
2023-08-08,-44.232192,30144,4.05,122038.967808,-0.0024639447047869467,130968.865084,-6.818335999378632
2023-08-09,-44.232192,30144,4.04,121737.527808,-0.002470030723909833,130968.865084,-7.048497572365209
2023-08-10,-44.232192,30144,4.05,122038.967808,0.002476146882787189,130968.865084,-6.818335999378632
2023-08-11,-44.232192,30144,3.95,119024.567808,-0.024700307239097996,130968.865084,-9.11995172924438
2023-08-14,-44.232192,30144,3.92,118120.247808,-0.007597759157242034,130968.865084,-9.810436448204111
2023-08-15,-44.232192,30144,3.92,118120.247808,0.0,130968.865084,-9.810436448204111
2023-08-16,-44.232192,30144,3.89,117215.927808,-0.007655927047071076,130968.865084,-10.500921167163844
2023-08-17,-44.232192,30144,3.9,117517.367808,0.002571664155521347,130968.865084,-10.270759594177266
2023-08-18,115963.746048,0,3.85,115963.746048,-0.013220358734874815,130968.865084,-11.45701234135007
2023-08-21,115963.746048,0,3.8,115963.746048,0.0,130968.865084,-11.45701234135007
2023-08-22,115963.746048,0,3.82,115963.746048,0.0,130968.865084,-11.45701234135007
2023-08-23,115963.746048,0,3.77,115963.746048,0.0,130968.865084,-11.45701234135007
2023-08-24,115963.746048,0,3.79,115963.746048,0.0,130968.865084,-11.45701234135007
2023-08-25,115963.746048,0,3.78,115963.746048,0.0,130968.865084,-11.45701234135007
2023-08-28,115963.746048,0,3.84,115963.746048,0.0,130968.865084,-11.45701234135007
2023-08-29,115963.746048,0,3.86,115963.746048,0.0,130968.865084,-11.45701234135007
2023-08-30,115963.746048,0,3.86,115963.746048,0.0,130968.865084,-11.45701234135007
2023-08-31,115963.746048,0,3.84,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-01,115963.746048,0,3.86,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-04,115963.746048,0,3.92,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-05,115963.746048,0,3.89,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-06,115963.746048,0,3.88,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-07,115963.746048,0,3.83,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-08,115963.746048,0,3.81,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-11,115963.746048,0,3.84,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-12,115963.746048,0,3.83,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-13,115963.746048,0,3.81,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-14,115963.746048,0,3.8,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-15,115963.746048,0,3.79,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-18,115963.746048,0,3.8,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-19,115963.746048,0,3.8,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-20,115963.746048,0,3.78,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-21,115963.746048,0,3.74,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-22,115963.746048,0,3.82,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-25,115963.746048,0,3.79,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-26,115963.746048,0,3.77,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-27,115963.746048,0,3.78,115963.746048,0.0,130968.865084,-11.45701234135007
2023-09-28,115963.746048,0,3.76,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-09,115963.746048,0,3.75,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-10,115963.746048,0,3.73,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-11,115963.746048,0,3.74,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-12,115963.746048,0,3.77,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-13,115963.746048,0,3.74,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-16,115963.746048,0,3.69,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-17,115963.746048,0,3.71,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-18,115963.746048,0,3.68,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-19,115963.746048,0,3.6,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-20,115963.746048,0,3.58,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-23,115963.746048,0,3.54,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-24,115963.746048,0,3.55,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-25,115963.746048,0,3.57,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-26,115963.746048,0,3.58,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-27,115963.746048,0,3.64,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-30,115963.746048,0,3.65,115963.746048,0.0,130968.865084,-11.45701234135007
2023-10-31,115963.746048,0,3.64,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-01,115963.746048,0,3.64,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-02,115963.746048,0,3.63,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-03,115963.746048,0,3.65,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-06,115963.746048,0,3.7,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-07,115963.746048,0,3.69,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-08,115963.746048,0,3.68,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-09,115963.746048,0,3.68,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-10,115963.746048,0,3.66,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-13,115963.746048,0,3.65,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-14,115963.746048,0,3.65,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-15,115963.746048,0,3.68,115963.746048,0.0,130968.865084,-11.45701234135007
2023-11-16,-45.7592,31858,3.64,115917.3608,-0.00039999784053890153,130968.865084,-11.492429345208397
2023-11-17,-45.7592,31858,3.63,115598.7808,-0.002748337244752097,130968.865084,-11.735677998081485
2023-11-20,-45.7592,31858,3.65,116235.9408,0.005511822837494851,130968.865084,-11.249180692335308
2023-11-21,-45.7592,31858,3.65,116235.9408,0.0,130968.865084,-11.249180692335308
2023-11-22,-45.7592,31858,3.61,114961.6208,-0.010963218357673332,130968.865084,-12.222175303827647
2023-11-23,-45.7592,31858,3.63,115598.7808,0.005542371406788593,130968.865084,-11.735677998081485
2023-11-24,-45.7592,31858,3.61,114961.6208,-0.00551182283749474,130968.865084,-12.222175303827647
2023-11-27,113960.260144,0,3.58,113960.260144,-0.008710390902909038,130968.865084,-12.986754469538337
2023-11-28,113960.260144,0,3.59,113960.260144,0.0,130968.865084,-12.986754469538337
2023-11-29,113960.260144,0,3.56,113960.260144,0.0,130968.865084,-12.986754469538337
2023-11-30,113960.260144,0,3.56,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-01,113960.260144,0,3.55,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-04,113960.260144,0,3.52,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-05,113960.260144,0,3.46,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-06,113960.260144,0,3.46,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-07,113960.260144,0,3.45,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-08,113960.260144,0,3.46,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-11,113960.260144,0,3.49,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-12,113960.260144,0,3.49,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-13,113960.260144,0,3.44,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-14,113960.260144,0,3.42,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-15,113960.260144,0,3.41,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-18,113960.260144,0,3.4,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-19,113960.260144,0,3.4,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-20,113960.260144,0,3.37,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-21,113960.260144,0,3.4,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-22,113960.260144,0,3.41,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-25,113960.260144,0,3.42,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-26,113960.260144,0,3.4,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-27,113960.260144,0,3.41,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-28,113960.260144,0,3.49,113960.260144,0.0,130968.865084,-12.986754469538337
2023-12-29,113960.260144,0,3.5,113960.260144,0.0,130968.865084,-12.986754469538337
